TransactionAmt,TransactionHour,card_type,ProductCD,email_match,device_type,distance,card1,card2,card3,card5,addr1,addr2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,isFraud
48.97,21,0,4,0,0,5.0,4806,490.0,150.0,226.0,315.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,1,1,0
57.95,0,0,4,0,0,14.0,12839,321.0,150.0,226.0,512.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,65.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,643.0,0.0,0.0,0.0,650.0,1,1,1,-1,-1,0,-1,-1,-1,0
13.47,21,0,4,0,0,21.0,4978,490.0,150.0,166.0,204.0,87.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,76.0,76.0,14.0,76.0,14.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,76.0,1,1,1,-1,-1,0,0,0,1,0
171.0,1,1,4,0,0,11.0,10616,583.0,150.0,226.0,315.0,87.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,1,1,0
59.0,19,0,4,0,0,11.0,7638,174.0,150.0,166.0,272.0,87.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,1.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,76.0,0.0,0.0,0.0,71.0,1,1,1,0,1,0,0,0,1,0
46.0,1,0,4,0,0,0.0,14135,219.0,150.0,226.0,204.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-1,-1,-1,0,0,0,-1,-1,-1,0
934.95,20,0,4,0,0,0.0,10112,360.0,150.0,166.0,299.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,1,1,0
48.97,21,0,4,0,0,78.0,13964,496.0,150.0,224.0,299.0,87.0,4.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,0.0,115.0,40.0,0.0,0.0,0.0,0.0,69.0,509.0,0.0,0.0,0.0,534.0,1,1,1,-1,-1,0,0,0,1,0
29.0,18,0,4,0,0,0.0,8320,476.0,150.0,166.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,43.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,-1,-1,-1,0,0,-1,-1,-1,-1,0
117.0,2,0,4,0,0,25.0,2884,490.0,150.0,226.0,299.0,87.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,4.0,13.0,13.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,26.0,272.0,0.0,0.0,0.0,205.0,1,1,1,0,1,0,0,0,1,0
213.0,20,0,4,0,0,0.0,17399,111.0,150.0,224.0,204.0,87.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,4.0,27.0,27.0,6.0,80.0,6.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,80.0,-1,-1,-1,0,0,0,-1,-1,-1,0
600.0,16,0,2,1,1,0.0,12822,152.0,150.0,195.0,264.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
35.95,18,0,4,0,0,8.0,13249,111.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,44.0,44.0,8.0,45.0,8.0,0.0,0.0,0.0,0.0,45.0,26.0,0.0,0.0,0.0,45.0,1,1,0,-1,-1,0,0,1,1,0
171.0,20,1,4,0,0,0.0,15359,562.0,150.0,219.0,472.0,87.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,4.0,177.0,177.0,17.0,177.0,17.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,479.0,-1,-1,-1,1,0,1,-1,-1,-1,0
15.0,20,0,3,0,0,233.0,14649,548.0,150.0,226.0,441.0,87.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,6.0,2.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
77.95,0,0,4,0,0,0.0,10057,225.0,150.0,224.0,181.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,42.0,42.0,8.0,42.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
22.379,0,1,0,1,1,0.0,7949,142.0,185.0,226.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
68.95,17,0,4,0,0,16.0,2772,512.0,150.0,226.0,310.0,87.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,1,1,0
107.95,19,1,4,0,0,0.0,9909,226.0,150.0,102.0,264.0,87.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,39.0,2.0,319.0,215.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,373.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
34.0,21,0,4,0,0,0.0,17399,111.0,150.0,224.0,337.0,87.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,164.0,164.0,86.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,164.0,1,1,1,0,0,0,0,0,0,0
50.0,23,0,1,0,1,0.0,16568,321.0,150.0,195.0,469.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95833206176757,0.9583330154418944,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
53.97,12,0,4,0,0,0.0,6170,174.0,150.0,226.0,315.0,87.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,1.0,347.0,347.0,2.0,347.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,347.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
117.0,18,1,4,0,0,11.0,1893,514.0,150.0,224.0,204.0,87.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,88.0,2.0,411.0,411.0,93.0,641.0,1.0,0.0,0.0,0.0,0.0,641.0,613.0,0.0,0.0,0.0,641.0,1,1,1,0,1,1,-1,-1,-1,0
35.95,2,0,4,0,0,0.0,10057,225.0,150.0,224.0,181.0,87.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,30.0,2.0,82.0,82.0,7.0,382.0,35.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,109.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
29.0,20,0,4,0,0,9.0,8320,476.0,150.0,166.0,441.0,87.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,-1,-1,-1,0
226.0,17,1,4,0,0,0.0,9575,554.0,150.0,224.0,337.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,1,0
54.5,14,0,4,0,0,0.0,17759,194.0,150.0,202.0,272.0,87.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,7.0,7.0,7.0,351.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,-1,-1,-1,0,0,1,-1,-1,-1,0
45.0,17,1,1,1,0,0.0,16659,170.0,150.0,226.0,205.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.7083435058594,0.7083330154418945,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
15.95,3,0,4,0,0,21.0,17188,321.0,150.0,226.0,299.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,55.0,55.0,14.0,55.0,14.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,55.0,1,1,1,-1,-1,1,0,0,1,0
87.95,20,1,4,0,0,0.0,1893,514.0,150.0,224.0,264.0,87.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,1.0,367.0,367.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,159.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
21.026,4,0,0,1,1,0.0,3154,408.0,185.0,224.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,628.0,628.0,0.0,0.0,69.16666412353516,0.1666660010814666,0.0,0.0,628.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
39.0,23,1,4,0,0,0.0,15066,170.0,150.0,102.0,251.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,1,1,-1,-1,-1,0
107.0,22,1,4,0,0,0.0,15063,-1.0,150.0,226.0,181.0,87.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,26.0,26.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,-1,-1,-1,0,1,1,-1,-1,-1,0
50.0,12,1,1,0,1,0.0,14645,399.0,150.0,137.0,264.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
3309.97,21,0,4,0,0,0.0,13249,111.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,0,1,0
335.0,22,0,4,0,0,15.0,16568,321.0,150.0,195.0,264.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0
83.5,15,0,4,0,0,0.0,6053,122.0,150.0,195.0,269.0,87.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1,1,0
309.95,3,1,4,0,0,0.0,11106,100.0,150.0,226.0,264.0,87.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,108.0,108.0,15.0,38.0,38.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,444.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
39.0,22,0,4,0,0,0.0,9500,321.0,150.0,226.0,204.0,87.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,410.0,410.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,508.0,1,1,1,0,1,1,0,0,1,0
155.0,2,0,4,0,0,2400.0,11817,555.0,150.0,226.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0
21.764,21,0,0,1,0,63.0,15885,545.0,185.0,138.0,-1.0,-1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
100.0,15,0,2,1,1,0.0,7078,479.0,150.0,226.0,143.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
57.95,17,0,4,0,0,0.0,15927,321.0,150.0,226.0,337.0,87.0,151.0,133.0,0.0,0.0,231.0,105.0,0.0,0.0,90.0,0.0,98.0,0.0,760.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,1,1,1,0
30.95,19,0,4,0,0,0.0,2893,-1.0,150.0,166.0,494.0,87.0,9.0,7.0,0.0,0.0,6.0,7.0,0.0,0.0,3.0,0.0,7.0,0.0,15.0,8.0,196.0,196.0,57.0,197.0,57.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,197.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
474.95,4,0,4,0,0,0.0,15986,360.0,150.0,229.0,299.0,87.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,0,1,0
35.95,2,0,4,0,0,1.0,1501,225.0,150.0,117.0,337.0,87.0,6.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,7.0,0.0,5.0,0.0,34.0,4.0,282.0,282.0,15.0,621.0,42.0,0.0,0.0,0.0,0.0,621.0,546.0,0.0,0.0,0.0,621.0,1,1,0,-1,-1,1,-1,-1,-1,0
107.95,22,0,4,0,0,2.0,3663,307.0,150.0,226.0,264.0,87.0,115.0,99.0,0.0,0.0,182.0,74.0,0.0,0.0,74.0,0.0,73.0,0.0,705.0,98.0,458.0,458.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,429.0,0.0,0.0,0.0,458.0,1,1,1,-1,-1,1,0,1,1,0
107.95,1,0,4,0,0,0.0,7069,111.0,150.0,166.0,485.0,87.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
46.0,22,0,4,0,0,0.0,4357,555.0,150.0,226.0,433.0,87.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1,-1,-1,0,0,0,-1,-1,-1,0
54.0,14,1,4,0,0,0.0,2616,-1.0,150.0,102.0,204.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,31.0,31.0,3.0,32.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,-1,-1,-1,0,1,0,-1,-1,-1,1
25.95,20,0,4,0,0,0.0,12970,-1.0,150.0,166.0,264.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,29.0,29.0,14.0,29.0,14.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
52.95,0,0,4,0,0,0.0,2803,100.0,150.0,226.0,299.0,87.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,158.0,158.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
39.0,0,0,4,0,0,0.0,11815,206.0,150.0,126.0,498.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,1,0
57.95,16,0,4,0,0,0.0,1444,490.0,150.0,166.0,315.0,87.0,6.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,18.0,5.0,39.0,39.0,18.0,40.0,18.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
14.501,21,1,0,1,1,0.0,14276,177.0,185.0,137.0,-1.0,-1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,-1,-1,-1,-1,-1,0
25.0,1,1,1,0,0,0.0,13143,170.0,150.0,102.0,143.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
50.0,4,1,3,0,1,0.0,8908,583.0,150.0,226.0,330.0,87.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166666030883787,0.1666660010814666,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
29.5,0,0,4,0,0,0.0,1219,381.0,150.0,117.0,191.0,87.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0
171.0,18,0,4,0,0,0.0,1427,302.0,150.0,226.0,299.0,87.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,257.0,1,1,1,0,0,1,0,0,1,0
200.0,15,0,2,0,0,0.0,17223,441.0,150.0,226.0,472.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
49.0,17,0,4,0,0,12.0,17400,174.0,150.0,226.0,123.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,1.0,260.0,260.0,6.0,261.0,6.0,0.0,0.0,0.0,0.0,261.0,261.0,0.0,0.0,0.0,261.0,1,1,1,0,0,1,-1,-1,-1,0
311.95,15,0,4,0,0,16.0,2803,100.0,150.0,226.0,225.0,87.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,617.0,617.0,20.0,617.0,20.0,0.0,0.0,0.0,0.0,617.0,87.0,0.0,0.0,0.0,87.0,1,1,1,-1,-1,1,0,0,1,0
82.95,3,0,4,0,0,0.0,12839,321.0,150.0,226.0,264.0,87.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,474.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
49.0,23,0,4,0,0,0.0,9002,453.0,150.0,226.0,272.0,87.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,92.0,92.0,33.0,92.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,92.0,-1,-1,-1,1,0,1,-1,-1,-1,0
33.95,14,0,4,0,0,0.0,9112,250.0,150.0,226.0,441.0,87.0,5.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,17.0,5.0,43.0,43.0,5.0,43.0,5.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
50.0,0,0,1,0,0,0.0,9500,321.0,150.0,226.0,272.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
107.95,0,0,4,0,0,0.0,15678,111.0,150.0,224.0,143.0,87.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,59.0,59.0,21.0,58.0,21.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
44.5,23,0,4,0,0,9.0,12544,321.0,150.0,226.0,441.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0
59.0,21,0,4,0,0,6.0,2803,100.0,150.0,226.0,204.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1,1,0
25.0,20,0,1,1,0,0.0,1632,350.0,150.0,224.0,231.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.8333435058594,0.8333330154418945,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
87.0,15,0,4,0,0,9.0,7411,383.0,150.0,226.0,205.0,87.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,1.0,259.0,259.0,13.0,251.0,13.0,0.0,0.0,0.0,0.0,205.0,259.0,0.0,0.0,0.0,43.0,1,1,1,1,1,0,0,1,1,0
67.95,11,0,4,0,0,11.0,14025,479.0,150.0,226.0,315.0,87.0,4.0,5.0,0.0,0.0,9.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,22.0,4.0,633.0,633.0,22.0,548.0,99.0,0.0,0.0,0.0,0.0,640.0,633.0,0.0,0.0,0.0,261.0,1,1,1,-1,-1,0,0,0,1,0
97.0,16,1,4,0,0,1.0,9749,181.0,150.0,226.0,226.0,87.0,21.0,15.0,0.0,0.0,3.0,10.0,0.0,0.0,11.0,0.0,11.0,1.0,89.0,9.0,109.0,109.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,0.0,0.0,0.0,302.0,1,1,1,0,1,1,1,1,1,1
35.95,0,0,4,0,0,2388.0,16132,111.0,150.0,226.0,299.0,87.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,4.0,16.0,16.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,37.0,1,1,1,-1,-1,0,0,0,0,0
36.0,14,1,1,1,1,0.0,17896,396.0,150.0,190.0,315.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.5833129882812,0.5833330154418945,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
